Provinsi;Kabupaten;Kecamatan;Desa;adm1;adm2;adm3;adm4
Jawa Timur;Jember;Tempurejo;Curahnongko;35;35.09;35.09.18;35.09.18.2006
Jawa Timur;Jember;Tempurejo;Curahtakir;35;35.09;35.09.18;35.09.18.2007
Jawa Timur;Jember;Tempurejo;Sanenrejo;35;35.09;35.09.18;35.09.18.2008
Jawa Timur;Jember;Kaliwates;Mangli;35;35.09;35.09.19;35.09.19.1001
Jawa Timur;Jember;Kaliwates;Sempusari;35;35.09;35.09.19;35.09.19.1002
Jawa Timur;Jember;Kaliwates;Kebonagung;35;35.09;35.09.19;35.09.19.1003
Jawa Timur;Jember;Kaliwates;Kaliwates;35;35.09;35.09.19;35.09.19.1004
Jawa Timur;Jember;Kaliwates;Jemberkidul;35;35.09;35.09.19;35.09.19.1005
Jawa Timur;Jember;Kaliwates;Kepatihan;35;35.09;35.09.19;35.09.19.1006
Jawa Timur;Jember;Kaliwates;Tegalbesar;35;35.09;35.09.19;35.09.19.1007
Jawa Timur;Jember;Patrang;Banjarsengon;35;35.09;35.09.20;35.09.20.1001
Jawa Timur;Jember;Patrang;Jumerto;35;35.09;35.09.20;35.09.20.1002
Jawa Timur;Jember;Patrang;Gebang;35;35.09;35.09.20;35.09.20.1003
Jawa Timur;Jember;Patrang;Slawu;35;35.09;35.09.20;35.09.20.1004
Jawa Timur;Jember;Patrang;Bintoro;35;35.09;35.09.20;35.09.20.1005
Jawa Timur;Jember;Patrang;Jemberlor;35;35.09;35.09.20;35.09.20.1006
Jawa Timur;Jember;Patrang;Patrang;35;35.09;35.09.20;35.09.20.1007
Jawa Timur;Jember;Patrang;Baratan;35;35.09;35.09.20;35.09.20.1008
Jawa Timur;Jember;Sumbersari;Kebonsari;35;35.09;35.09.21;35.09.21.1001
Jawa Timur;Jember;Sumbersari;Sumbersari;35;35.09;35.09.21;35.09.21.1002
Jawa Timur;Jember;Sumbersari;Kranjingan;35;35.09;35.09.21;35.09.21.1003
Jawa Timur;Jember;Sumbersari;Karangrejo;35;35.09;35.09.21;35.09.21.1004
Jawa Timur;Jember;Sumbersari;Tegalgede;35;35.09;35.09.21;35.09.21.1005
Jawa Timur;Jember;Sumbersari;Wirolegi;35;35.09;35.09.21;35.09.21.1006
Jawa Timur;Jember;Sumbersari;Antirogo;35;35.09;35.09.21;35.09.21.1007
Jawa Timur;Jember;Arjasa;Kemuninglor;35;35.09;35.09.22;35.09.22.2001
Jawa Timur;Jember;Arjasa;Darsono;35;35.09;35.09.22;35.09.22.2002
Jawa Timur;Jember;Arjasa;Arjasa;35;35.09;35.09.22;35.09.22.2003
Jawa Timur;Jember;Arjasa;Candijati;35;35.09;35.09.22;35.09.22.2004
Jawa Timur;Jember;Arjasa;Biting;35;35.09;35.09.22;35.09.22.2005
Jawa Timur;Jember;Arjasa;Kamal;35;35.09;35.09.22;35.09.22.2006
Jawa Timur;Jember;Mumbulsari;Lengkong;35;35.09;35.09.23;35.09.23.2001
Jawa Timur;Jember;Mumbulsari;Kawangrejo;35;35.09;35.09.23;35.09.23.2002
Jawa Timur;Jember;Mumbulsari;Tamansari;35;35.09;35.09.23;35.09.23.2003
Jawa Timur;Jember;Mumbulsari;Mumbulsari;35;35.09;35.09.23;35.09.23.2004
Jawa Timur;Jember;Mumbulsari;Suco;35;35.09;35.09.23;35.09.23.2005
Jawa Timur;Jember;Mumbulsari;Lempeji;35;35.09;35.09.23;35.09.23.2006
Jawa Timur;Jember;Mumbulsari;Karang Kedawung;35;35.09;35.09.23;35.09.23.2007
Jawa Timur;Jember;Pakusari;Patemon;35;35.09;35.09.24;35.09.24.2001
Jawa Timur;Jember;Pakusari;Bedadung;35;35.09;35.09.24;35.09.24.2002
Jawa Timur;Jember;Pakusari;Sumberpinang;35;35.09;35.09.24;35.09.24.2003
Jawa Timur;Jember;Pakusari;Subo;35;35.09;35.09.24;35.09.24.2004
Jawa Timur;Jember;Pakusari;Kertosari;35;35.09;35.09.24;35.09.24.2005
Jawa Timur;Jember;Pakusari;Jatian;35;35.09;35.09.24;35.09.24.2006
Jawa Timur;Jember;Pakusari;Pakusari;35;35.09;35.09.24;35.09.24.2007
Jawa Timur;Jember;Jelbuk;Sucopangepok;35;35.09;35.09.25;35.09.25.2001
Jawa Timur;Jember;Jelbuk;Panduman;35;35.09;35.09.25;35.09.25.2002
Jawa Timur;Jember;Jelbuk;Sukojember;35;35.09;35.09.25;35.09.25.2003
Jawa Timur;Jember;Jelbuk;Jlebuk;35;35.09;35.09.25;35.09.25.2004
Jawa Timur;Jember;Jelbuk;Sukowiryo;35;35.09;35.09.25;35.09.25.2005
Jawa Timur;Jember;Jelbuk;Sugerkidul;35;35.09;35.09.25;35.09.25.2006
Jawa Timur;Jember;Mayang;Mrawan;35;35.09;35.09.26;35.09.26.2001
Jawa Timur;Jember;Mayang;Mayang;35;35.09;35.09.26;35.09.26.2002
Jawa Timur;Jember;Mayang;Seputih;35;35.09;35.09.26;35.09.26.2003
Jawa Timur;Jember;Mayang;Tegalwaru;35;35.09;35.09.26;35.09.26.2004
Jawa Timur;Jember;Mayang;Tegalrejo;35;35.09;35.09.26;35.09.26.2005
Jawa Timur;Jember;Mayang;Sumberkejayan;35;35.09;35.09.26;35.09.26.2006
Jawa Timur;Jember;Mayang;Sidomukti;35;35.09;35.09.26;35.09.26.2007
Jawa Timur;Jember;Kalisat;Gumuksari;35;35.09;35.09.27;35.09.27.2001
Jawa Timur;Jember;Kalisat;Sukoreno;35;35.09;35.09.27;35.09.27.2002
Jawa Timur;Jember;Kalisat;Patempuran;35;35.09;35.09.27;35.09.27.2003
Jawa Timur;Jember;Kalisat;Sumberkalong;35;35.09;35.09.27;35.09.27.2004
Jawa Timur;Jember;Kalisat;Sumberjeruk;35;35.09;35.09.27;35.09.27.2005
Jawa Timur;Jember;Kalisat;Glagahwero;35;35.09;35.09.27;35.09.27.2006
Jawa Timur;Jember;Kalisat;Kalisat;35;35.09;35.09.27;35.09.27.2007
Jawa Timur;Jember;Kalisat;Ajung;35;35.09;35.09.27;35.09.27.2008
Jawa Timur;Jember;Kalisat;Plalangan;35;35.09;35.09.27;35.09.27.2009
Jawa Timur;Jember;Kalisat;Gambiran;35;35.09;35.09.27;35.09.27.2010
Jawa Timur;Jember;Kalisat;Sumberketempa;35;35.09;35.09.27;35.09.27.2011
Jawa Timur;Jember;Kalisat;Sebanen;35;35.09;35.09.27;35.09.27.2012
Jawa Timur;Jember;Ledokombo;Lembengan;35;35.09;35.09.28;35.09.28.2001
Jawa Timur;Jember;Ledokombo;Suren;35;35.09;35.09.28;35.09.28.2002
Jawa Timur;Jember;Ledokombo;Karangpaiton;35;35.09;35.09.28;35.09.28.2003
Jawa Timur;Jember;Ledokombo;Sumberanget;35;35.09;35.09.28;35.09.28.2004
Jawa Timur;Jember;Ledokombo;Sukogidri;35;35.09;35.09.28;35.09.28.2005
Jawa Timur;Jember;Ledokombo;Ledokombo;35;35.09;35.09.28;35.09.28.2006
Jawa Timur;Jember;Ledokombo;Sumberlesung;35;35.09;35.09.28;35.09.28.2007
Jawa Timur;Jember;Ledokombo;Sumbersalak;35;35.09;35.09.28;35.09.28.2008
Jawa Timur;Jember;Ledokombo;Slateng;35;35.09;35.09.28;35.09.28.2009
Jawa Timur;Jember;Ledokombo;Sumberbulus;35;35.09;35.09.28;35.09.28.2010
Jawa Timur;Jember;Sukowono;Sumberwringin;35;35.09;35.09.29;35.09.29.2001
Jawa Timur;Jember;Sukowono;Sukokerto;35;35.09;35.09.29;35.09.29.2002
Jawa Timur;Jember;Sukowono;Sumberwaru;35;35.09;35.09.29;35.09.29.2003
Jawa Timur;Jember;Sukowono;Sukowono;35;35.09;35.09.29;35.09.29.2004
Jawa Timur;Jember;Sukowono;Baletbaru;35;35.09;35.09.29;35.09.29.2005
Jawa Timur;Jember;Sukowono;Sukorejo;35;35.09;35.09.29;35.09.29.2006
Jawa Timur;Jember;Sukowono;Sukosari;35;35.09;35.09.29;35.09.29.2007
Jawa Timur;Jember;Sukowono;Arjasa;35;35.09;35.09.29;35.09.29.2008
Jawa Timur;Jember;Sukowono;Sumberdanti;35;35.09;35.09.29;35.09.29.2009
Jawa Timur;Jember;Sukowono;Pocangan;35;35.09;35.09.29;35.09.29.2010
Jawa Timur;Jember;Sukowono;Dawuhanmangli;35;35.09;35.09.29;35.09.29.2011
Jawa Timur;Jember;Sukowono;Mojogemi;35;35.09;35.09.29;35.09.29.2012
Jawa Timur;Jember;Silo;Sempolan;35;35.09;35.09.30;35.09.30.2001
Jawa Timur;Jember;Silo;Harjomulyo;35;35.09;35.09.30;35.09.30.2002
Jawa Timur;Jember;Silo;Karangharjo;35;35.09;35.09.30;35.09.30.2003
Jawa Timur;Jember;Silo;Silo;35;35.09;35.09.30;35.09.30.2004
Jawa Timur;Jember;Silo;Pace;35;35.09;35.09.30;35.09.30.2005
Jawa Timur;Jember;Silo;Mulyorejo;35;35.09;35.09.30;35.09.30.2006
Jawa Timur;Jember;Silo;Sumberjati;35;35.09;35.09.30;35.09.30.2007
Jawa Timur;Jember;Silo;Garahan;35;35.09;35.09.30;35.09.30.2008
Jawa Timur;Jember;Silo;Sidomulyo;35;35.09;35.09.30;35.09.30.2009
Jawa Timur;Jember;Sumberjambe;Plerean;35;35.09;35.09.31;35.09.31.2001
Jawa Timur;Jember;Sumberjambe;Sumberpakem;35;35.09;35.09.31;35.09.31.2002
Jawa Timur;Jember;Sumberjambe;Pringgondani;35;35.09;35.09.31;35.09.31.2003
Jawa Timur;Jember;Sumberjambe;Randuagung;35;35.09;35.09.31;35.09.31.2004
Jawa Timur;Jember;Sumberjambe;Cumedak;35;35.09;35.09.31;35.09.31.2005
Jawa Timur;Jember;Sumberjambe;Sumberjambe;35;35.09;35.09.31;35.09.31.2006
Jawa Timur;Jember;Sumberjambe;Gunungmalang;35;35.09;35.09.31;35.09.31.2007
Jawa Timur;Jember;Sumberjambe;Jambearum;35;35.09;35.09.31;35.09.31.2008
Jawa Timur;Jember;Sumberjambe;Rowosari;35;35.09;35.09.31;35.09.31.2009
Jawa Timur;Banyuwangi;Pesanggaran;Sarongan;35;35.10;35.10.01;35.10.01.2001
Jawa Timur;Banyuwangi;Pesanggaran;Pesanggaran;35;35.10;35.10.01;35.10.01.2002
Jawa Timur;Banyuwangi;Pesanggaran;Sumberagung;35;35.10;35.10.01;35.10.01.2004
Jawa Timur;Banyuwangi;Pesanggaran;Kandangan;35;35.10;35.10.01;35.10.01.2009
Jawa Timur;Banyuwangi;Pesanggaran;Sumbermulyo;35;35.10;35.10.01;35.10.01.2010
Jawa Timur;Banyuwangi;Bangorejo;Sukorejo;35;35.10;35.10.02;35.10.02.2001
Jawa Timur;Banyuwangi;Bangorejo;Sambirejo;35;35.10;35.10.02;35.10.02.2002
Jawa Timur;Banyuwangi;Bangorejo;Temurejo;35;35.10;35.10.02;35.10.02.2003
Jawa Timur;Banyuwangi;Bangorejo;Bangorejo;35;35.10;35.10.02;35.10.02.2004
Jawa Timur;Banyuwangi;Bangorejo;Kebondalem;35;35.10;35.10.02;35.10.02.2005
Jawa Timur;Banyuwangi;Bangorejo;Sambimulyo;35;35.10;35.10.02;35.10.02.2006
Jawa Timur;Banyuwangi;Bangorejo;Ringintelu;35;35.10;35.10.02;35.10.02.2007
Jawa Timur;Banyuwangi;Purwoharjo;Grajagan;35;35.10;35.10.03;35.10.03.2001
Jawa Timur;Banyuwangi;Purwoharjo;Sumberasri;35;35.10;35.10.03;35.10.03.2002
Jawa Timur;Banyuwangi;Purwoharjo;Glagahagung;35;35.10;35.10.03;35.10.03.2003
Jawa Timur;Banyuwangi;Purwoharjo;Sidorejo;35;35.10;35.10.03;35.10.03.2004
Jawa Timur;Banyuwangi;Purwoharjo;Purwoharjo;35;35.10;35.10.03;35.10.03.2005
Jawa Timur;Banyuwangi;Purwoharjo;Bulurejo;35;35.10;35.10.03;35.10.03.2006
Jawa Timur;Banyuwangi;Purwoharjo;Kradenan;35;35.10;35.10.03;35.10.03.2007
Jawa Timur;Banyuwangi;Purwoharjo;Karetan;35;35.10;35.10.03;35.10.03.2008
Jawa Timur;Banyuwangi;Tegaldlimo;Purwoasri;35;35.10;35.10.04;35.10.04.2001
Jawa Timur;Banyuwangi;Tegaldlimo;Kendalrejo;35;35.10;35.10.04;35.10.04.2002
Jawa Timur;Banyuwangi;Tegaldlimo;Kedungasri;35;35.10;35.10.04;35.10.04.2003
Jawa Timur;Banyuwangi;Tegaldlimo;Kedungwungu;35;35.10;35.10.04;35.10.04.2004
Jawa Timur;Banyuwangi;Tegaldlimo;Tegaldlimo;35;35.10;35.10.04;35.10.04.2005
Jawa Timur;Banyuwangi;Tegaldlimo;Wringinpitu;35;35.10;35.10.04;35.10.04.2006
Jawa Timur;Banyuwangi;Tegaldlimo;Kedunggebang;35;35.10;35.10.04;35.10.04.2007
Jawa Timur;Banyuwangi;Tegaldlimo;Purwoagung;35;35.10;35.10.04;35.10.04.2008
Jawa Timur;Banyuwangi;Tegaldlimo;Kalipait;35;35.10;35.10.04;35.10.04.2009
Jawa Timur;Banyuwangi;Muncar;Sumberberas;35;35.10;35.10.05;35.10.05.2001
Jawa Timur;Banyuwangi;Muncar;Kedungrejo;35;35.10;35.10.05;35.10.05.2002
Jawa Timur;Banyuwangi;Muncar;Tembokrejo;35;35.10;35.10.05;35.10.05.2003
Jawa Timur;Banyuwangi;Muncar;Sumbersewu;35;35.10;35.10.05;35.10.05.2004
Jawa Timur;Banyuwangi;Muncar;Blambangan;35;35.10;35.10.05;35.10.05.2005
Jawa Timur;Banyuwangi;Muncar;Tapanrejo;35;35.10;35.10.05;35.10.05.2006
Jawa Timur;Banyuwangi;Muncar;Wringinputih;35;35.10;35.10.05;35.10.05.2007
Jawa Timur;Banyuwangi;Muncar;Tambakrejo;35;35.10;35.10.05;35.10.05.2008
Jawa Timur;Banyuwangi;Muncar;Kedungringin;35;35.10;35.10.05;35.10.05.2009
Jawa Timur;Banyuwangi;Muncar;Kumendung;35;35.10;35.10.05;35.10.05.2010
Jawa Timur;Banyuwangi;Cluring;Plampangrejo;35;35.10;35.10.06;35.10.06.2001
Jawa Timur;Banyuwangi;Cluring;Tampo;35;35.10;35.10.06;35.10.06.2002
Jawa Timur;Banyuwangi;Cluring;Sembulung;35;35.10;35.10.06;35.10.06.2003
Jawa Timur;Banyuwangi;Cluring;Cluring;35;35.10;35.10.06;35.10.06.2004
Jawa Timur;Banyuwangi;Cluring;Benculuk;35;35.10;35.10.06;35.10.06.2005
Jawa Timur;Banyuwangi;Cluring;Sraten;35;35.10;35.10.06;35.10.06.2006
Jawa Timur;Banyuwangi;Cluring;Tamanagung;35;35.10;35.10.06;35.10.06.2007
Jawa Timur;Banyuwangi;Cluring;Sarimulyo;35;35.10;35.10.06;35.10.06.2008
Jawa Timur;Banyuwangi;Cluring;Kaliploso;35;35.10;35.10.06;35.10.06.2009
Jawa Timur;Banyuwangi;Gambiran;Purwodadi;35;35.10;35.10.07;35.10.07.2001
Jawa Timur;Banyuwangi;Gambiran;Jajag;35;35.10;35.10.07;35.10.07.2002
Jawa Timur;Banyuwangi;Gambiran;Gambiran;35;35.10;35.10.07;35.10.07.2007
Jawa Timur;Banyuwangi;Gambiran;Yosomulyo;35;35.10;35.10.07;35.10.07.2008
Jawa Timur;Banyuwangi;Gambiran;Wringinrejo;35;35.10;35.10.07;35.10.07.2009
Jawa Timur;Banyuwangi;Gambiran;Wringinagung;35;35.10;35.10.07;35.10.07.2010
Jawa Timur;Banyuwangi;Srono;Bagorejo;35;35.10;35.10.08;35.10.08.2001
Jawa Timur;Banyuwangi;Srono;Wonosobo;35;35.10;35.10.08;35.10.08.2002
Jawa Timur;Banyuwangi;Srono;Sukonatar;35;35.10;35.10.08;35.10.08.2003
Jawa Timur;Banyuwangi;Srono;Kebaman;35;35.10;35.10.08;35.10.08.2004
Jawa Timur;Banyuwangi;Srono;Sumbersari;35;35.10;35.10.08;35.10.08.2005
Jawa Timur;Banyuwangi;Srono;Parijatah Wetan;35;35.10;35.10.08;35.10.08.2006
Jawa Timur;Banyuwangi;Srono;Parijatah Kulon;35;35.10;35.10.08;35.10.08.2007
Jawa Timur;Banyuwangi;Srono;Rejoagung;35;35.10;35.10.08;35.10.08.2008
Jawa Timur;Banyuwangi;Srono;Kepundungan;35;35.10;35.10.08;35.10.08.2009
Jawa Timur;Banyuwangi;Srono;Sukomaju;35;35.10;35.10.08;35.10.08.2010
Jawa Timur;Banyuwangi;Genteng;Kembiritan;35;35.10;35.10.09;35.10.09.2001
Jawa Timur;Banyuwangi;Genteng;Genteng Wetan;35;35.10;35.10.09;35.10.09.2002
Jawa Timur;Banyuwangi;Genteng;Genteng Kulon;35;35.10;35.10.09;35.10.09.2003
Jawa Timur;Banyuwangi;Genteng;Setail;35;35.10;35.10.09;35.10.09.2004
Jawa Timur;Banyuwangi;Genteng;Kaligondo;35;35.10;35.10.09;35.10.09.2005
Jawa Timur;Banyuwangi;Glenmore;Tegalharjo;35;35.10;35.10.10;35.10.10.2001
Jawa Timur;Banyuwangi;Glenmore;Sepanjang;35;35.10;35.10.10;35.10.10.2002
Jawa Timur;Banyuwangi;Glenmore;Karangharjo;35;35.10;35.10.10;35.10.10.2003
Jawa Timur;Banyuwangi;Glenmore;Tulungrejo;35;35.10;35.10.10;35.10.10.2004
Jawa Timur;Banyuwangi;Glenmore;Sumbergondo;35;35.10;35.10.10;35.10.10.2005
Jawa Timur;Banyuwangi;Glenmore;Bumiharjo;35;35.10;35.10.10;35.10.10.2006
Jawa Timur;Banyuwangi;Glenmore;Margomulyo;35;35.10;35.10.10;35.10.10.2007
Jawa Timur;Banyuwangi;Kalibaru;Kalibarukulon;35;35.10;35.10.11;35.10.11.2001
Jawa Timur;Banyuwangi;Kalibaru;Kalibarumanis;35;35.10;35.10.11;35.10.11.2002
Jawa Timur;Banyuwangi;Kalibaru;Kalibaruwetan;35;35.10;35.10.11;35.10.11.2003
Jawa Timur;Banyuwangi;Kalibaru;Kajarharjo;35;35.10;35.10.11;35.10.11.2004
Jawa Timur;Banyuwangi;Kalibaru;Banyuanyar;35;35.10;35.10.11;35.10.11.2005
Jawa Timur;Banyuwangi;Kalibaru;Kebonrejo;35;35.10;35.10.11;35.10.11.2006
Jawa Timur;Banyuwangi;Singojuruh;Gambor;35;35.10;35.10.12;35.10.12.2001
Jawa Timur;Banyuwangi;Singojuruh;Alasmalang;35;35.10;35.10.12;35.10.12.2002
Jawa Timur;Banyuwangi;Singojuruh;Benelan Kidul;35;35.10;35.10.12;35.10.12.2003
Jawa Timur;Banyuwangi;Singojuruh;Lemahbangkulon;35;35.10;35.10.12;35.10.12.2004
Jawa Timur;Banyuwangi;Singojuruh;Singojuruh;35;35.10;35.10.12;35.10.12.2005
Jawa Timur;Banyuwangi;Singojuruh;Gumirih;35;35.10;35.10.12;35.10.12.2006
Jawa Timur;Banyuwangi;Singojuruh;Cantuk;35;35.10;35.10.12;35.10.12.2007
Jawa Timur;Banyuwangi;Singojuruh;Padang;35;35.10;35.10.12;35.10.12.2008
Jawa Timur;Banyuwangi;Singojuruh;Singolatren;35;35.10;35.10.12;35.10.12.2009
Jawa Timur;Banyuwangi;Singojuruh;Kemiri;35;35.10;35.10.12;35.10.12.2010
Jawa Timur;Banyuwangi;Singojuruh;Sumberbaru;35;35.10;35.10.12;35.10.12.2011
Jawa Timur;Banyuwangi;Rogojampi;Aliyan;35;35.10;35.10.13;35.10.13.2001
Jawa Timur;Banyuwangi;Rogojampi;Mangir;35;35.10;35.10.13;35.10.13.2002
Jawa Timur;Banyuwangi;Rogojampi;Gladag;35;35.10;35.10.13;35.10.13.2006
Jawa Timur;Banyuwangi;Rogojampi;Bubuk;35;35.10;35.10.13;35.10.13.2007
Jawa Timur;Banyuwangi;Rogojampi;Lemahbangdewo;35;35.10;35.10.13;35.10.13.2008
Jawa Timur;Banyuwangi;Rogojampi;Gitik;35;35.10;35.10.13;35.10.13.2010
Jawa Timur;Banyuwangi;Rogojampi;Karangbendo;35;35.10;35.10.13;35.10.13.2012
Jawa Timur;Banyuwangi;Rogojampi;Rogojampi;35;35.10;35.10.13;35.10.13.2013
Jawa Timur;Banyuwangi;Rogojampi;Pengatigan;35;35.10;35.10.13;35.10.13.2014
Jawa Timur;Banyuwangi;Rogojampi;Kedaleman;35;35.10;35.10.13;35.10.13.2018
Jawa Timur;Banyuwangi;Kabat;Bareng;35;35.10;35.10.14;35.10.14.2001
Jawa Timur;Banyuwangi;Kabat;Bunder;35;35.10;35.10.14;35.10.14.2002
Jawa Timur;Banyuwangi;Kabat;Gombolirang;35;35.10;35.10.14;35.10.14.2003
Jawa Timur;Banyuwangi;Kabat;Benelan Lor;35;35.10;35.10.14;35.10.14.2004
Jawa Timur;Banyuwangi;Kabat;Labanasem;35;35.10;35.10.14;35.10.14.2005
Jawa Timur;Banyuwangi;Kabat;Pakistaji;35;35.10;35.10.14;35.10.14.2006
Jawa Timur;Banyuwangi;Kabat;Pondoknongko;35;35.10;35.10.14;35.10.14.2009
Jawa Timur;Banyuwangi;Kabat;Dadapan;35;35.10;35.10.14;35.10.14.2010
Jawa Timur;Banyuwangi;Kabat;Kedayunan;35;35.10;35.10.14;35.10.14.2011
Jawa Timur;Banyuwangi;Kabat;Kabat;35;35.10;35.10.14;35.10.14.2012
Jawa Timur;Banyuwangi;Kabat;Macan Putih;35;35.10;35.10.14;35.10.14.2013
Jawa Timur;Banyuwangi;Kabat;Tambong;35;35.10;35.10.14;35.10.14.2014
Jawa Timur;Banyuwangi;Kabat;Pendarungan;35;35.10;35.10.14;35.10.14.2015
Jawa Timur;Banyuwangi;Kabat;Kalirejo;35;35.10;35.10.14;35.10.14.2016
Jawa Timur;Banyuwangi;Glagah;Bakungan;35;35.10;35.10.15;35.10.15.1002
Jawa Timur;Banyuwangi;Glagah;Banjarsari;35;35.10;35.10.15;35.10.15.1003
Jawa Timur;Banyuwangi;Glagah;Rejosari;35;35.10;35.10.15;35.10.15.2001
Jawa Timur;Banyuwangi;Glagah;Kemiren;35;35.10;35.10.15;35.10.15.2004
Jawa Timur;Banyuwangi;Glagah;Olehsari;35;35.10;35.10.15;35.10.15.2005
Jawa Timur;Banyuwangi;Glagah;Glagah;35;35.10;35.10.15;35.10.15.2006
Jawa Timur;Banyuwangi;Glagah;Paspan;35;35.10;35.10.15;35.10.15.2007
Jawa Timur;Banyuwangi;Glagah;Tamansuruh;35;35.10;35.10.15;35.10.15.2010
Jawa Timur;Banyuwangi;Glagah;Kenjo;35;35.10;35.10.15;35.10.15.2011
Jawa Timur;Banyuwangi;Glagah;Kampunganyar;35;35.10;35.10.15;35.10.15.2012
Jawa Timur;Banyuwangi;Banyuwangi;Pakis;35;35.10;35.10.16;35.10.16.1001
Jawa Timur;Banyuwangi;Banyuwangi;Sobo;35;35.10;35.10.16;35.10.16.1002
Jawa Timur;Banyuwangi;Banyuwangi;Kebalenan;35;35.10;35.10.16;35.10.16.1003
Jawa Timur;Banyuwangi;Banyuwangi;Penganjuran;35;35.10;35.10.16;35.10.16.1004
Jawa Timur;Banyuwangi;Banyuwangi;Tukangkayu;35;35.10;35.10.16;35.10.16.1005
Jawa Timur;Banyuwangi;Banyuwangi;Kertosari;35;35.10;35.10.16;35.10.16.1006
Jawa Timur;Banyuwangi;Banyuwangi;Karangrejo;35;35.10;35.10.16;35.10.16.1007
Jawa Timur;Banyuwangi;Banyuwangi;Kepatihan;35;35.10;35.10.16;35.10.16.1008
Jawa Timur;Banyuwangi;Banyuwangi;Panderejo;35;35.10;35.10.16;35.10.16.1009
Jawa Timur;Banyuwangi;Banyuwangi;Singonegaran;35;35.10;35.10.16;35.10.16.1010
Jawa Timur;Banyuwangi;Banyuwangi;Temenggungan;35;35.10;35.10.16;35.10.16.1011
Jawa Timur;Banyuwangi;Banyuwangi;Kampungmelayu;35;35.10;35.10.16;35.10.16.1012
Jawa Timur;Banyuwangi;Banyuwangi;Kampungmandar;35;35.10;35.10.16;35.10.16.1013
Jawa Timur;Banyuwangi;Banyuwangi;Lateng;35;35.10;35.10.16;35.10.16.1014
Jawa Timur;Banyuwangi;Banyuwangi;Singotrunan;35;35.10;35.10.16;35.10.16.1015
Jawa Timur;Banyuwangi;Banyuwangi;Pengantigan;35;35.10;35.10.16;35.10.16.1016
Jawa Timur;Banyuwangi;Banyuwangi;Tamanbaru;35;35.10;35.10.16;35.10.16.1017
Jawa Timur;Banyuwangi;Banyuwangi;Sumberrejo;35;35.10;35.10.16;35.10.16.1018
Jawa Timur;Banyuwangi;Giri;Boyolangu;35;35.10;35.10.17;35.10.17.1002
Jawa Timur;Banyuwangi;Giri;Mojopanggung;35;35.10;35.10.17;35.10.17.1003
Jawa Timur;Banyuwangi;Giri;Penataban;35;35.10;35.10.17;35.10.17.1004
Jawa Timur;Banyuwangi;Giri;Giri;35;35.10;35.10.17;35.10.17.1005
Jawa Timur;Banyuwangi;Giri;Jambesari;35;35.10;35.10.17;35.10.17.2001
Jawa Timur;Banyuwangi;Giri;Grogol;35;35.10;35.10.17;35.10.17.2006
Jawa Timur;Banyuwangi;Wongsorejo;Bangsring;35;35.10;35.10.18;35.10.18.2001
